UniversalMessageId,Message,Year,Month,Day,Editoria,Categoria,Produto,SocialNetwork,Sentimento,shares,comments,likes,alcance
WEB_100_sg_C82F78B9B2FF1680569817EEBEB38D7B,"TENTEI POR VARIAS VEZES MUDAR MEU PLANO PARA MENSA TIM CONTROLE E DIGA-SE DE PASSAGEM SEMPRE FOI PRÉ - PAGO E APRESENTA SALDO NEGATIVO SEMPRE FIZ MENSALMENTE POIS A PRÓPRIA OPERADOR MANDAVA MENSAGEM DE CREDITO FINALIZANDO OU SEM CREDITO ISSO ERA MENSAL, AGORA AO DIGITAR MEU CPF  NÃO CONSIGO FAZER NADA, NÃO APRESENTA O VALOR DA SUPOSTA DIVIDA ESSA DIVIDA SÓ APARECE  AO COMPRAR PLANOS . GOSTARIA DE RECEBER TAL FATURA A FIM DE QUE POSSA EU ME DEFENDER NÃO É JUSTO ISSO, SE HÁ UMA DIVIDA  APRESENTE ESPECIFIQUE-A A FIM DE PODER DEFENDER-ME.",2019,2019-06-01,2019-06-30,A,Produtos e Serviços,Plano,Web,Negativo,94,139,1733,10974
INSTAGRAM_36_18061149724109320,"Aconteceu nesta quarta-feira (26), em Florianópolis, a primeira demonstração do uso da tecnologia 5G pela operadora TIM. Para o teste foram usados equipamentos Huawei, uma faixa de 100 MHz na frequência de 3,5 GHz com conexão a uma rede comercial. Na ocasião foram alcançadas velocidade de quase 1 Gbps para download e 71,8 Mbps para upload.

A demonstração foi feita juntamente à Fundação Certi na Universidade Federal de Santa Catarina (UFSC). Apesar dos resultados satisfatórias, a TIM afirma que quer aumentar a velocidade de upload para 300 Mbps até o lançamento comercial da tecnologia.

Para exemplificar a evolução da 5G foi feito um teste comparando a velocidade de download de dois aparelhos da Huawei — um conectado a 5G e outro a 4G. O com sinal de rede móvel da quinta geração carregou o download dez vezes mais rápido que o outro. Além desta demonstração, foi realizada também uma chamada holográfica em FWA (rede fixo-móvel), transmissão de conteúdo de realidade virtual e conexão FWA.

Testes como este estão sendo planejados para serem executados junto a outras empresas de telefonia. A TIM irá realizar uma demonstração em Campina Grande (PB), em parceria a com Nokia e o Núcleo Vitua; e outra em Santa Rita do Sapucaí (MG), com a Ericsson e Inatel.

A TIM anunciou que tem previsão de lançar as redes pré-comerciais de 5G já no ano que vem, depois das frequências serem leiloadas pela Anatel em março. As redes realmente comerciais estão previstas para 2021 — depois de um ano para a limpeza do 3,5 GHz",2019,2019-06-01,2019-06-27,A,Redes,Sinal,Instagram,Neutro,75,103,1131,21372
FACEBOOK_39_m_72mQq5xD1qC8duqoIGuw0wbp5UeuA3a5Lg9GArsAOc-zzw8IBzbL-2RxrebJYQE7VG86KIBa2qYSj5son97IuQ,"Olá Maysa, ao adquirir um TIM CHIP e efetuar o cadastro já será gerado um novo número. Agora, caso queira resgatar um número que já é seu. Vá até uma de nossas lojas com seus documentos e o número do CHIP e solicite o resgate de número. Conte conosco!",2018,2018-12-01,2018-12-28,A,Produtos e Serviços,Lojas,Facebook,Positivo,64,285,1838,21704
WEB_100_1115dec6bb9f6e4f3288a606afe49b52,"neo666 disse: ↑ Calma, respira.... O que exatamente você quer fazer?
1- Você não precisa de um modem em bridge para usar diretamente no PC, basta plugar o cabo de rede e usufruir a conexão, inclusive setando DNS e o que mais precisar quiser o PC.
2- Com o modem da TIM em bridge, você obrigatoriamente precisa configurar o PC (ou outro roteador) com os parâmetros de discagem pertinentes (PPPoE, etc) e é normal que perca o acesso à gerência pois o servidor DHCP é desativado, basta configurar um IP fixo no PC com a mesma faixa dele, mas isso não é requisito obrigatório neste cenário. Clique para expandir... É exatamente essa configuração realizada no Windows do PC para discagem que não sei fazer, pois quero deixar ele em bridge e fazer essa configuração!
Outra duvida é que não consigo abrir o NAT nesse modem/roteador... O DNS consegui setar pelo Windows, mas o NAT não consigo ligar nas configs do modem",2018,2018-12-01,2018-12-29,A,Produtos e Serviços,Sinal,Web,Negativo,62,188,1502,21868
WEB_100_sg_F542E4A1B7F6C1BC2A53692178B1132A,Quando fiz o cartão me oferecem um bônus no celular por cada fatura paga.Já foram pagas 2 faturas. Liguei no atendimento do cartão torra torra e alegaram ter enviado o bônus. Porém não recebei nada em meu celular.Liguei no atendimento da operadora TIM e alegaram que o Torra Torra não enviou nenhum bônus.Foram pagas dia 23/07 e 23/08. Isso está errado!!!,2018,2018-08-01,2018-08-27,A,Contas e Tarifas,Aplicativos Ilimitados,Web,Negativo,66,154,1268,23341
WEB_100_sg_52F5EF45A13C2E4B18CE691252B34169,"Bom dia, venho através desse canal informar que descobri que fizeram um pedido no meu nome usando meus dados pessoais na Tim em um endereço que eu nunca vi e nem sei onde é, e desde 2015 está em aberto e fui fazer um financiamento é isso me prejudicou então peço que resolvam isso pois é muito desagradável",2019,2019-06-01,2019-06-26,A,Produtos e Serviços,Dados,Web,Negativo,88,285,1534,16915
FACEBOOK_97_1628535087236303_1632193473537131,"Tim controle B PLUS,  3,5Gb de internet ligações ilimitadas pra falar com qualquer operadora do Brasil utilizando o 41 , Whatsapp á vontade obs: o Whatsapp não cobre as ligação de áudio e vídeo caso utilize é cobrado do seu pacote de 3,5Gb de internet,  sms ilimitado par a qualquer operadora, banca virtual, Tim music by Deezer E roaming Nacional ele é 59,99 No boleto e no cartão de crédito 54,99 se add conta on-line ganha 500Mb a mais de internet ✌😘",2018,2018-02-01,2018-02-23,A,Redes,Institucional,Facebook,Positivo,63,180,1512,11436
WEB_100_sg_9370FF6C06A18336F6B673003820935B,"A Tim simplesmente rebaixou a minha categoria do plano beta sem motivos. Abri o chamado, me deram um prazo de 5 dias para resolverem, o prazo expirou e nao houve nenhum contato. Após buscar uma solução definitiva na data de hoje(24/08/19), a atendente me empurra mais um novo prazo de 5 dias. Informei que dependo da internet móvel para trabalhar e gerar o meu sustento entretanto, fui ignorado friamente, com o bom e velho: ""...infelizmente senhor, bla bla bla bla bla!"" Ou seja, estou com meu caso nao resolvido, com prazo esticado e nenhuma previsão de solução, por falha técnica causada pela própria empresa. Protocolo: 2019916874949.",2019,2019-08-01,2019-08-24,A,Redes,Plano,Web,Negativo,79,215,1181,20651
WEB_100_sg_B0202A41A69BC04448F40A49DBDE6CEE,"Sou de Belo Horizonte e estou passando férias em Cuiabá, perdi o meu cel em um passeio então fui até a loja da Tim para adquirir um novo aparelho e resgatar o meu número, fiz um plano família com meu namorado e comprei um cel Sansung S9 resgatei meu número no DDD 31 fiquei dois dias sem sinal depois disso liguei para Tim e fui informada que teria que voltar a loja pois o meu numero não estava vinculado ao número de série do chip, então voltei e trocaram meu chip novamente, fiquei mais um dia sem sinal tanto de internet quando de cobertura para ligações, enfim o sinal apareceu mas a minha internet  só fica no H+ que é de péssima qualidade e cobertura as vezes ele conecta o 3G mas não fica por muito tempo e o cel do meu namorado no mesmo ambiente que o meu fica conectado no 4G, tenho que colocar o meu cel no modo avião toda hora porque perde a rede e sinal, reinicio ele de 3 a 4x por dia, e quando reinicia ele demora muito mais que o normal para procurar sinal de rede e de internet e o do meu namorado que é o G7 da LG busca quase que imediatamente, paguei caro nesse cel e a moça ainda falou que é um dos melhores do mercado mas estou morrendo de raiva dessa carroça, já abri 3 chamados na TIM e fui informada que não tem nenhum problema com a minha linha, nenhum bloqueio então o problema só pode ser na meu aparelho porque não é possovel, o cel do meu namorado que é LG funciona sem problema nenhum no mesmo ambiente. Essa situação esta me causando um enorme transtorno pois estou em uma cidade que não conheço nada preciso de internet para o GPS e não tenho a cobertura necessária, não sei o que esta acontecendo quando eu estava com o meu antigo celular funcionava perfeitamente, já abri 3 chamados na Tim e o problema continua, não tenho os números dos protocolos pois tive que ligar do cel do meu namorado todas as vezes pois nem para a Tim o meu cel fazia ligações, agora tem hora que consigo ligar e tem hora que aparece a mensagem que não está registrado na rede. Não sei se é a Tim ou se é algum defeito do aparelho o fato é que vou voltar para BH e meu problema ainda não foi resolvido, tem 4 dias que comprei o aparelho e até hoje não funcionou de forma correta, se for algum defeito provavelmente terei que deixar na assistência sabe se lá por quanto tempo e ficar sem tel de novo.  Para fazer essa publicação agora tive que colocar e tirar do modo avião porque a conexão parou de funcionar.",2019,2019-06-01,2019-06-28,A,Produtos e Serviços,4G,Web,Negativo,65,134,1165,17377
WEB_115_mov_0661B555A4BEA594EB99C42575FE7E2A,"O 5G promete mudanças significativas em casas, cidades e no desempenho de aplicativos dos nossos celulares, mas, depois de vê-lo em ação nesta quarta-feira (26), ficou claro que muito dessa possível revolução das telecomunicações ainda está no mundo das ideias ...",2019,2019-06-01,2019-06-27,A,Atendimento e Relacionamento,Aplicativo,Web,Negativo,61,179,1689,14007
FACEBOOK_38_m_srS1eiMckU3diSk7XkmUm6yiJj83x3qD7-BY9GQlCQy7lQ6YEQa93dlKg1sBIQYqkmQ2xJ_f2YIN4FVerLlo9w,Bom dia tudo bem. Então estou enviando esta msg porque vcs bloquearam meu número (11) 95449-5166 sendo que ele ainda tinha mais de 60 reais de créditos. Se foi por terem mudado meu plano era somente descontar desse crédito e não bloquear. Preciso do meu número de volta porque todas minhas consultas médicas estão agendadas por esse número. Sempre fui cliente Tim estou decepcionada. Se puderem fazer a gentileza de acertar as coisas pra eu ter meu tim denovo agradeço.,2018,2018-10-01,2018-10-30,A,Contas e Tarifas,Crédito,Facebook,Positivo,87,198,1524,29918
WEB_100_sg_4FEB88C88A82EB4CC6F332E5F48DF685,"Venho através desta informar minha insatisfação sobre a Tim sobre uma compra de aparelho  realizada em minha conta sendo a que a mesma foi realizada na loja da Tim e a atendente me informou que a minha fidelidade seria a mesma do meu plano vigente. Pois agora ligo para haver o cancelamento da linha pois acabou o prazo de fidelidade e  preciso pagar uma multa de r$100,00 referente a fidelidade do meu aparelho.Peco que a mesma reveja as condições proposta pois recebi outra prosposta de outra operadora e acho mais viável pra mim como cliente.",2019,2019-02-01,2019-02-27,A,Produtos e Serviços,Aparelho,Web,Neutro,67,143,1101,23190
FACEBOOK_38_m_w8N91IJG0bvnkX1TH2rSSOSCQZ3fAEkvXlHrGCJUg1q0Ix6gdy5L7oVefZzJAFKLkfxUgsiz4ZYwSzz8WHt-Lw,E o setor técnico da TIM não me deu nenhuma satisfação sobre o ocorrido,2019,2019-02-01,2019-02-26,A,Atendimento e Relacionamento,Atendimento,Facebook,Positivo,62,144,1433,22861
WEB_100_sg_0AC4ADAFC5726704F6C31A7DC2917BE7,Fiz um  recarga de   R$  20 reais...recarga essa que seria pra durar  20 dia  pois bem passado..certo   dias  a TIM simplesmente me sumiu com o Credito   Liguei no Atendimento   tim.. O Atendende  ao inves de resolver a q uestao  e fazer as devidas verificaçoes me deixou na linha tocando Musiquinha  por mais de   40 Minutos  nao  resolveu nao atendeu deixou  simplesmente o cliente esperando  sinceramente   faço  votos que a  TIM     resolve esse problema de mau atendiemento  em relaçao aos celinte de sao paulo alem do sinal da TIM ser deficiente nao pega em todo lugar e toda  hora cai.. quando vc liga quando a ligaçao nao cai de imediato...fica  mais de  40 minutos sem  NINGUEM te atende!!   Estranho que  NENHUM  MONITOR pega esse mau atendente,2019,2019-02-01,2019-02-26,A,Redes,Sinal,Web,Negativo,86,295,1358,11691
TWITTER_2_968534884284321793,E pra fuder tudo joguei meu numero antigo da tim fora,2018,2018-02-01,2018-02-27,A,Redes,Número,Twitter,Neutro,66,189,1886,18545
WEB_100_41c156f97058d9814c5a8f0bd1e19c9b,"ksio89 disse: ↑ Será? Vou ligar lá pra confirmar. Pior que eu não conferi os planos no site do provedor e inventei de assinar 120/10 na NET pagando os mesmos 99.90 rsrs. Se bem que aqui não chega fibra óptica mesmo, acho que não perdi nada. Clique para expandir... pelo menos desconheço provedor 'pequeno' que utilize pac-pon, par metalico ou HFC para essas velocidades.
Acima de 100 mesmo, só há a live tim que oferece 150mbs, no entanto é limitado, muito limitado e da muito problema, pac-pon geralmente se limita a 80~90mbs.
Seria interessante ligar para ver, mas quase certo que é FTTH.",2019,2019-04-01,2019-04-29,A,Produtos e Serviços,Site,Web,Negativo,73,218,1624,19348
WEB_100_1b5db6c4730f0fa631b053aca1ceae16,"dgf disse: ↑ Acredito que não tenha nada a ver com frequências, mas sim com capacidade das antenas.
Antigamente só existia B7 e atendia da mesma maneira.
Lembro-me que quando começaram os problemas na TIM, eles fizeram redimensionamento das ERBs. Não sei como isso é feito, mas a mesma consegue atender mais usuários simultâneos.
O problema que você menciona na verdade é falta de investimento para aumentos sazonais, como já informado aqui, um exemplo clássico é o litoral de São Paulo.
As cidades aumentam em 4 vezes a população, daí não tem infra que aguente (água/esgoto, telefonia, etc).
Como dinheiro para investimento é limitado, você vai direcionar para onde mais precisa. Ninguém vai investir 4x mais para atender 1-2 meses por ano a curto prazo.
E na real, 7 mpbs atende muito bem um celular, não precisa dar 50 mbps só para mostrar no speedtest. Clique para expandir... aqui em arambaré todas as operadoras têm apenas uma erb pra TODA A CIDADE. E instalar outra erb em uma cidade que no inverno tem só 3700 moradores não é muito produtivo não .
--- Double Post Merged, 31/12/2018 às 01:07 --- KDIR0 disse: ↑ esse caso de triplo ran sharing só vale pras torres que compartilham da mesma infra né?
por exemplo aqui a TIM tem um torre compartilhada com a Oi, porem a VIVO tem uma torre própria 30 metros depois, poderia haver o caso de um duplo ran sharing TIM + Oi na torre da TIM
e TIM + Vivo na outra torre própria da VIVO?
a torre da vivo é unica e exclusiva, não tem nada compartilhado Clique para expandir... Aqui em arambaré é justamente o contrário. A TIM tem uma ERB própria que não compartilha com ninguém.
A Claro tem outra ERB própria que também não é compartilhada.
Já a Vivo compartilha a sua ERB com a Oi.
--- Double Post Merged, 31/12/2018 às 01:08 --- Sendo que a torre da tim é a mais alta da cidade. Tem 50 metros de altura. As outras não passam de 30 metros.",2018,2018-12-01,2018-12-31,A,Produtos e Serviços,Cobertura,Web,Negativo,71,140,1276,23465
WEB_100_sg_6B637F8A9B88644AF4A3F462E7C73409,"Solicitei a portabilidade de 2 números que estão em meu nome, no domingo. A vendedora da loja da TIM do shopping Tamboré, me entregou 2 chips com números provisórios, que iriam funcionar até hoje, quarta-feira (28/08/19) está escrito no contrato que seria hoje 12 horas essas duas portabilidades.Os chips não estão funcionando, não dão sinal algum. E quando tento consultar o andamento das duas portabilidades no site da TIM com meu CPF, Protocolo, Número e Caracteres, o site informa que não há processo de portabilidade pra nenhum dos números. Estou sem nenhum número funcionado e preciso de uma solução rápida. De outro telefone que liguei me informaram que ocorreu um erro e que somente amanhã às 20:00 horas os chips vão funcionar. Eu como consumidora com um contrato assinado, com protocolos em mãos, não aceito esperar até lá. Quero resposta e solução urgente para esse problema.",2019,2019-08-01,2019-08-28,A,Redes,Sinal,Web,Negativo,98,103,1803,29547
